Unnamed: 0,comment,title,date,name,stars,sentiment
15045,"Purtroppo non siamo riusciti per mancanza di tempo a visitare gli interni e sopratutto la famosa Cupola che bisognava prenotare per tempo e che purtroppo quando abbiamo provato ci ha ""respinti"" perche' ci dava come primo giorno disponibile il mercoledi' successivo al nostro ritorno in Italia. Da fuori un palazzo imponente situato nelle vicinanze della Porta di Brandeburgo e dell'imenso parco Tiegarten. Gli do 3 per questo ma sicuramente meriterebbe di piu'. Colpa nostra.",Esterno giorno, 20 dicembre 2019,Vittorio,3.0,neutral
9816,"Tempio dell'happy hour milanese, aperitivo von buffet o apericena, è una delle pochissime parti di Milano ad aver conservato un'atmosfera d'altri tempi, in una città che ha praticamente sacrificato tutto il suo passato alla modernità e al lavoro. Qui ci si ritrova la sera per chiacchierare. Ci trovi gruppi di giovani, coppie, ma anche famiglie e persone in viaggio per lavoro. Nella bella stagione ci si siede ai tavolini o ai divanetti all'esterno. A bere uno sbagliato, uno spritz, un americano. È la Milano un po' edonista che cerca la compagnia più che la buona cucina. Per la cena vera e propria le pizzerie della zona sono un po' care, forse meglio un ristorante, non a buon mercato certo, ma con menù di tutto rispetto. Nei weekend da vedere i mercatini.",la Milano da bere, 6 ottobre 2013,hectortravelling,3.0,neutral
18793,"Molto bella, imponente...da raggiungere a piedi direttamente da Alexander Platz attraverso un vialone che racconta molto del passato della città oppure attraverso il trenino U55 dalla stazione centrale.",Imponente, 7 novembre 2019,Giangy,4.0,positive
13271,Sicuramente il significato é quello che è... ma di sera desta spavento Molto buio.Da visitare di sfuggita e di giorno alla luce.Luogo comunque storico e suggestivo Io ritengo che a Berlino c’è di meglioTipo il parlamento il duomo il municipio e la torre,Arrugginito, 31 dicembre 2018,ValerioFoodPorn,2.0,negative
14925,"Il Distretto dei Navigli offre un'immagine della vecchia Milano anche se di vecchio non c'è più nulla. Peccato che non ci siano più le vecchie osterie! Comunque il distretto è una delle zone più piacevoli di Milano, dove alla sera c'è sempre vita e dove spesso vengono organizzati mercatini, mostre all'aperto ed eventi vari. Per uno straniero direi ""imperdibile"".Claudio e Giuliana",Imperdibile per chi visita Milano., 6 marzo 2018,claudio,4.0,positive
10496,"Sicuramente da vedere..Esperienza di capodanno bocciata. A meno che non piace la bolgia allo stato puro. Siamo arrivati e il.palco con la.musica, talmente eravamo in tanti, che si vedeva come un piccolo puntino lontano, e nonostante gli schermi, qua e là, per riprodurre la festa, la.musica era bassa, gli stand per il cibo pochi, e noi....miliardi!!!!!!!!! ",Bella ma.., 2 gennaio 2020,Alice P,2.0,negative
10852,È stata la prima tappa che abbiamo fatto appena arrivati a Berlino per una breve vacanza. Il fascino ti cattura per averla vista tantissime volte in televisione o sulla carta stampata. Fermarsi per ammirarla è senz’altro un atto dovuto! ,Icona berlinese, 8 marzo 2020,Franco P,4.0,positive
19827,"Piazza Duomo è sempre Piazza Duomo!!! Affollatissima a qualsiasi ora, piena di vita di persone e di vie dello shopping!!!",PIAZZA DUOMO, 5 marzo 2022,Vale,3.0,neutral
15085,"Rientro da un bel viaggio a Berlino, sinceramente devo ancora riprendermi dalla visita di questo posto; scenografica la distesa di steli a diverse altezze.....ci si addentra......poi , dopo un pò di coda, si entra in quello che dovrebbe essere un memoriale dell' Olocausto......?!?! Quello che si capisce è che ad un certo punto si è deciso prima di espellere....poi di radunare in ghetti...poi di rinchiudere in campi di concentramento ....ed infine eliminare ebrei, sinti e rom..........Lo si evince SOLO dal fatto che alcuni passi tratti da lettere di sopravvissuti o defunti hanno scritto che scempio si stesse perpetrando.......PUNTO!!!!! Immagine di repertorio storico, famiglie....soldati......ammassamenti in treno......alcuni scatti confusi.......secondo me invece si sente serpeggiare l' orgoglio tedesco .....non condivido questa rappresentazione di un immondo massacro! Chi è stato alle risiere di San Sabba a Trieste sa di cosa parlo.........Peccato occasione persa per fare ammenda...se non altro!!!",MEMORIALE??? MEMORANDUM......, 7 gennaio 2020,jhonjhon,2.0,negative
13619,"visitato a dicembre con gran freddo e neve, con conseguente ghiaccio ovunque quindi poco sfruttato, lo immagino in primavera come un posto incantevole. ha comunque il suo fascino in inverno e vale una visita. scoiattoli ovunque che vengono a trovarvi.",molto bello, 22 dicembre 2017,Tommaso,3.0,neutral
12115,"Sul numero ci sarà sicuramente un posto dove si mangia bene.A vedere i clienti che mangiano fuori non sembra un luogo da gourmet, ma più un luogo da movida.",Il più lungo mangificio vista canale di Milano. , 10 settembre 2019,EugenioePatrizia,2.0,negative
6491,"Come tutti i grandi Musei soffre di eccesso di opere d'arte. Dato che è impossibile per un turista tornare più volte si rischia l'indigestione. L'offerta artistica è enorme e stupefacente e quindi dispiace esserne travolti.Il Thyssen Bornemiska è notevolmente più bello, più misurato e nello stesso tempo ricchissimo di opere d'arte.Bisogna andarci, ma non pretendendo di vedere tutto!",Tutto troppo troppo..., 8 settembre 2019,Senzapp62,3.0,neutral
3587,"L'impatto all'ingresso dal lato del Plaza è' stato funestato dalla vista di 2 topi ( non scoiattoli) di dimensione veneziana.Via via altri incontri dello stesso tipo... E a quel punto siamo usciti.Era fantastica l'indifferenza delle persone che li avevano a pochi centimetri ... Dimenticavo l'ora... 11,00 del mattino!",Quante pantegane..., 12 agosto 2016,Paolo62B,1.0,negative
10428,"Siamo stati sui navigli due settimane fa, luogo molto caratteristico di Milano passeggiata gradevole dato il bel tempo, ma sembra siano stati abbandonati dal comune, li abbiamo  trovato pieni! Si ma non d'acqua ma di spazzatura....Peccato perché ci sono veramente bei locali nella zona;  speriamo che per l'Expo facciano qualcosa altrimenti faremo una bella figuraccia ...",Passeggiata gradevole......ma..., 23 marzo 2015,Any G,3.0,neutral
15776,"Lo sappiamo tutti che Central Park è il polmone di New York. Ma alla fine è un parco, solamente molto grande. Interessante la statua di Alice nel paese delle meraviglie, il lago ecc. ma niente di più. ",Bello ma sopravvalutato, 27 settembre 2018,Kappa2985,4.0,positive
15758,"Una sola parola: stupendo. Luogo perfetto e curatissimo per passeggiare, prendere il sole, rilassarsi... è possibile anche affittare una barchetta a remi nel laghetto e fare un giro romantico",Stupendo, 9 settembre 2016,Ottavio M,5.0,positive
13603,"Il quartiere è caratteristico, ma io l'ho trovato molto triste, soprattutto la sera la cui vita notturna a molti piace. Io ho visto un'umanità sola e triste.",Triste, 28 dicembre 2017,ziapreferita,3.0,neutral
11739,"bellissimo museo di Madrid,ma non me lo sono goduto al 100% dato che non sono un amante delle opere al suo interno!!!abbiamo cercato le cose principali che conoscevamo, visitato qualche opera sconosciuta ai nostri occhi, poi siamo andati via!!!il museo è tenuto benissimo ed è molto pulito!!!!","un bel museo, peccato non sia interessato tantissimo all'arte che ospita!!!", 28 agosto 2017,antonio m,3.0,neutral
14355,"È un museo discretamente interessante. Ricostruisce la storia dell'ascesa al nazismo in maniera approfondita e dettagliata con immagini, spiegazioni, approfondimenti. Molto grande e completo. Tuttavia per certi versi risulta un museo che è poco coinvolgente e che resta freddo, non molto interattivo, o almeno questa la sensazione a me restituita.",Interessante, 29 settembre 2018,Klaus Kinski,3.0,neutral
17220,"Siamo stati informati di tutto il vintage e canali. I negozi che non abbiamo potuto vedere, ma un negozio di vino in un nuovo complesso, ristoranti niente di speciale a meno che non si voleva sedersi in una chiatta - abbiamo girato intorno e abbiamo cercato per più calore. Potrebbe ripetere in una calda notte e ancora mi chiedo dove i negozi d'annata potrebbe essere nascosta.",Una serata in febbraio e non ne vale la pena, 11 marzo 2013,kgnScotland,2.0,negative
14846,"Siamo andati al museo del Prado pensando di vedere le opere di Picasso e Dalí quando abbiamo appreso che sono state trasferite al Museo di Reina Sofia.  Le opere al Museo del Prado, oltre che dislocate in maniera disorganica non sono salvo alcune così affascinanti, a meno che non siate intenditori difficilmente ne rimarrete sbalorditi. Come prima tappa il consiglio è di partire dal Museo Reina Sofia. ",Una delusione, 15 agosto 2019,alessia,2.0,negative
14869,"Serata a Milano, esporazione lungo i Navigli. Domanda: cosa ci trovano di particolare? Capisco che non vi siano zone di ritrovo a Milano, ma cosa hanno i Navigli di cosi' attraente? Due canali che d'estate saranno pieni di zanzare, una serie di locali e localini di livello medio-basso, un sacco di gente che beve, livello di pulizia a dir poco discutibile. In Italia vi saranno almeno un milione di posti migliori!",Cosa ci trovano di particolare?, 11 marzo 2012,Francesco G,2.0,negative
1899,Museo grandissimo e davvero interessante.....forse un po troppo per una sola visita.....ma le sedute presenti permettono di godersi al massimo le opere ,Davvero interessante, 18 agosto 2019,Rino S,4.0,positive
4986,"Andando di sabato e sedendosi all'aperto di uno qualsiasi dei locali presenti, dalle 19 in avanti vedi arrivare dalla stazione MM di porta Genova frotte di giovani... che samnp già dove andare per divertirsi.E la notte è lunga...Come è cambiato da quando era conosciuto come Porta Cica! La Darsena ora è un ambiente che invoglia a trovarsi e a fare tardi.Locali per tutti i gusti, vastissima scelta per un'aperitivo e per cenare.",Quartiere affollatissimo..., 2 ottobre 2017,Gianfranco M,4.0,positive
7533,"Abbiamo cenato e passato la serata in questo piacevole angolo di Milano in cui la scelta di locali per aperitivo, cena e dopo-cena è veramente ampia. Movimento degno di una via del Corso, sempre bello passeggiare con l'acqua sullo sfondo",Il piacere di passeggiare a bordo riva, 1 ottobre 2018,Marco M,4.0,positive
18732,Per chi va a Madrid non può esimersi dal visitare il museo del Prado. Da escludere la domenica (poco organizzati) meglio se in giorni feriali. Le opere non sono esposte al meglio (ad es. effetto luce) e poche zone di sosta. Da vedere la Maja vestida e la Maja desnuda. ,Da visitare ma non entusiasma , 22 dicembre 2017,Califfo_Oscuro,3.0,neutral
1061,Mi aspettavo di meglio.I locali che lo animano sono per lo più (tranne qualche rara eccezione) baretti e localini impersonali e beceri.Dehors di plastica che fanno male al cuore (e agli occhi).Che delusione! ,deludente, 22 gennaio 2018,Letileti2016,2.0,negative
7801,"Visita guida gratuita se prenotata in anticipo. Fatto bene per i turisti, viene spiegata tutta la storia e di giorno si ha una panoramica sulla città, controlli all’ingresso quasi eccessivi",Suggestivo, 13 maggio 2019,hallie_review,4.0,positive
5294,"Ho visitato il museo con le mie figlie di 12 e 18 anni.Ci è piaciuto,ma lo abbiamo trovato un po' troppo labirintico rispetto a tanti altri museo europei.",Visita interessante, 26 ottobre 2018,Donatella C,3.0,neutral
8205,"Nella mia visita a New York ho dedicato un giorno alla visita completa di Central Park. Parco molto bello e pulito con scorci molto interessanti, ma nn inserisco questa  meta come una delle prioritarie x chi si reca a New York.",Polmone verde della città, 8 ottobre 2015,Nardello82,3.0,neutral
4241,Non esiste una giusta recensione per definire  la magnifica visita a questo museo.Da non perdere!!!!!,Fantastico, 4 gennaio 2019,Rosario C,5.0,positive
15978,per raggiungerlo in taxi costo medio 20 euro al ritorno avere in taxi è un odissea . all interno personale svogliato . nn dispongono di audio guida e pertanto o capisci un po' di spagnolo o niente da fare. peccato ! mediocre ,bel posto ma poco funzionale per il turista , 15 settembre 2017,Ettore Val,2.0,negative
3676,"Circondato dai grattacieli, nella notte di capodanno, illuminato dai fuochi d'artificio, è stupendo. Durante il giorno la pista di pattinaggio e le stradine popolate da turisti e abitanti impegnati nelle corse mattutine, anche questo è New York.",polmone verde, 7 gennaio 2019,Marco B,5.0,positive
15693,"Quando si entra si rimane a bocca aperta perché la chiesa è interamente affrescata e ottimamente restaurata. Nella parte dietro al coro c’è un bellissimo affresco dell’Arca di Noè, da non perdere.",Super affreschi, 17 marzo 2019,ACM1899Pier,4.0,positive
6765,Sarà che personalmente  non amo i musei di questo tipo ....l’unica nota positiva per quanto mi riguarda è che dopo le 18 non si paga !!!! ,Nella media !!!!, 22 gennaio 2018,elly310178,3.0,neutral
14943,"Pessima esperienza, all'ingresso controlli eccessivi da parte di sceriffi cafoni, i quali non potendo fare nulla nella vita si compiacciono a fare l'autorità (di che, a che titolo). Entrati la sacralità del luogo è nulla, non più di un supermercato o un centro commerciale. Il duomo ha perso la sua anima come forse anche questa città. Consiglio di ammirarlo da fuori dove mostra il meglio a livello artistico e non si foraggia questi simoniaci del Duomo.",Benvenuti al supermercato Alcatraz, 22 marzo 2023,Alessandro,1.0,negative
10565,"Tutto come da copione. Enorme ed accogliente, con tratti allegri (Alice e personaggi del libro), con altri commoventi e riflessivi (lo StrawberryField dedicato a John Lennon, assassinato a pochi metri e la stele ""Imagine"", regalata dal comune di Napoli). Tantissime altre cose da fare e da vedere, ma così poco tempo (sigh!)...",È il ...polmone di NY, 12 luglio 2016,Sabatino T,5.0,positive
19079,"bellissimo, girarlo a piedi ma ancor di piu in bicicletta. richiede almeno mezza giornata per la visita",stupendo, 10 dicembre 2018,antonina p,5.0,positive
14507,merita una visita la bellissima east side gallery con i suoi fantastici murales provenienti da tutto il mondo.,spettacolare, 24 giugno 2019,djDarioDea,5.0,positive
7593,"Seconda volta che entro in questo museo e confermo la mia precedente impressione: le opere in questo museo sono tante, quelle valevoli di nota ben poche. Il museo è disorganizzato e dispersivo.",Tante opere senza un percorso, 15 agosto 2017,Simosimo1970,2.0,negative
7323,C’è poco da dire: vedere il muro da vicino fa impressione Forse solo chi è negli “anta” può capire sino in fondo...Sono solo 5-600 metri ma è storia,Non per tutti, 11 gennaio 2019,Antonio C,4.0,positive
10699,"Pessima l'organizzazione, ci hanno venduto il biglietto tutto compreso senza avvisarci che il resto della visita sarebbe stata chiusa di lunedì, giorno in cui noi l'abbiamo fatta. Non esiste una toilette in tutta l'area dedicata ai biglietti, cosa secondo me molto grave. Assenza di custodi, perché stavano pranzando, che bloccava l'ingresso al duomo dopo la discesa dalle terrazze, x cui anche senza biglietto e senza controlli si poteva entrare. Insomma, secondo me c'è molto da migliorare.",Disorganizzata al massimo, 18 maggio 2021,Patrizia R,1.0,negative
13718,"Nonostante si trovi vicino un pezzo di muro, in realtà si tratta della sede dalla quale Hitler gestiva le sue operazioni.Personalmente, non l'ho molto apprezzato in quanto mi aspettavo una sorta di museo con oggetti vari, mentre invece, si tratta di un lungo passeggio con dei poster riguardanti quella triste epoca.L'ingresso è gratuito.",Da visitare, 27 giugno 2019,Bernardino P,3.0,neutral
19712,"Siamo arrivati all’entrata del museo intorno alle 17:50, giusto 10 minuti prima dell’apertura gratuita al pubblico. Siamo entrati nel museo alle 18:25.La coda scorre abbastanza velocemente e ne vale la pena, i quadri sono interessanti ma riguardano principalmente artisti spagnoli.",Visita veloce, 31 luglio 2018,Daisy,3.0,neutral
11037,File chilometriche. Dopo 2 ore di fila entri e perdi l entusiasmo  per tutto. Consiglio il biglietto on line che prevede una fila lunga ma molto scorrevole e soprattutto prioritaria.  I dipinti al interno ovviamente un capolavoro da togliere il respiro,Pazzesco, 3 maggio 2018,giampy1967,3.0,neutral
2384,"L'ingresso è gratuito ed all'interno c'è una mostra fotografica che rappresenta l'ascesa, il periodo d'oro e la fine del nazismo. Se avete tempo fateci un salto, ci si passa davanti per andare verso check point charlie da postdamer platz. Di fronte c'è un anche un altro pezzo del muro molto anonimo, senza alcuna scritta",un'idea della triste storia passata, 7 marzo 2019,Sog77,3.0,neutral
13542,"Bel parco ,sicuramente molto apprezzato per i cittadini di New York per rigenerarsi dal caos della città ",Carino, 14 luglio 2018,Lory G,3.0,neutral
9121,"Per mia esperienza è stato molto bello visitare Milano e il suo Duomo, uno dei simboli portanti dell'Italia, la piazza abbastanza affollata ma pulita, bello anche con un tempo un po' nuvolo.",Come lo immaginavo, 24 ottobre 2018,Wale,4.0,positive
2261,"Siamo stati qui per 3 notti per Capodanno con un 3-anno-vecchio e 5-anno-vecchio. Prima di tutto, non andate nel periodo di Capodanno. L'hotel era piuttosto dead e ci ha detto ""ci sono un sacco di posti dove ""chiuso fino a dopo Epifania."" In secondo luogo, non mi sarebbe portare i bambini alla zona dei Navigli (o Milano in generale) nuovamente. Era il piu' delle nazioni unite-kid accogliente città ci sia stato in Italia e viviamo qui così viaggiamo molto spesso. Non è affatto passeggino cordiale e la zona dei Navigli è sicuramente più orientato verso i bar e i ristoranti di qualsiasi altra cosa. Non era super pulito (cattivo odore di cane e bottiglie rotte sui marciapiedi) e, rispetto ad altre zone in Italia, il fascino era carente.",Non un ragazzino area accogliente della città, 15 gennaio 2013,lauramillertexas,2.0,negative
13669,"Non mi e piaciuto ed e soprattutto una mostra sulle atrocità  della guerra in Polonia. Il muro e sempre un grande effetto, avrei segnalato la sede della gestapo",Purtroppo esiete, 13 ottobre 2019,Cesare the big,1.0,negative
14824,"Da come me ne parlavano mi aspettavo molto di più, luogo carino, mah niente di particolare, tutto nella media.",Nella media, 8 febbraio 2019,Marco R,3.0,neutral
13756,Sono tornata a madrid per la seconda volta.. decido di andare a visitare il museo nel pomeriggio dalle 18-20 é gratis oppure paghi il ridotto 7.50€.. bello perché è bello però troppo grande troppi quadri.. male organizzito perché non hanno fatto il percorso e ti perdi e non ti ricordi alla fine se una stanza l'hai vista o meno ,TROPPO GRANDE , 18 settembre 2018,dariamarchet,3.0,neutral
445,"Il duomo è molto bello, ci vado da quando ero piccolo e ha sempre il suo fascino....Peccato x i controlli e il pagamento dell'entrata di 3euro...Una volta era gratis e niente controlli... Rovina tutta la magia tale cosa",Bello, 20 gennaio 2019,ilan82,3.0,neutral
13656,Troppo grande per visitarlo in 5 ore consecutive .troppo disomogenea e caotica .però opere magnifiche,Lo vedrei in più riprese , 12 ottobre 2017,Daniela C,3.0,neutral
9821,Bello anche d'inverno! Noi l'abbiamo percorso tutto in una gelida mattina...tutto dormiva magicamente. Ci siamo promessi di tornarci per riviverlo quando tutto si risveglia e torna alla vita! Tappa obbligatoria.,Suggestivo, 20 marzo 2016,Ilaria V,4.0,positive
5971,"ma, esclusa la nuova Darsena, tutto il resto è da ripensare!Dovete dare nuovo lustro alla zona, curare la passeggiata, le rifiniture... decidersi a far fluire acqua meno oscena e tener (e far tenere) pulito il letto dei Navigli.Forza, Milano!",Un cuore così interessante e vivace..., 14 luglio 2016,Sakura_Hikaru,2.0,negative
2060,"A parte le 3-4 cose che si vedono nei film (fontana di friends, ecc; su internet trovate le cartine con i dettagli per film), è solo un parco.Comunque se volete girarlo vi consiglio le biciclette: 1 ora è più che sufficiente e le trovate in affitto ad ogni entrata sud del parco e/o in negozi specializzati nelle vicinanze (vedete su internet).Fatevi dare il casco e fate il giro sul percorso dedicato.Un velo pietoso sul giro in carrozza trainata dai cavalli.....Fuori dai weekend è un pò più tranquillo.Ci sono le fontanelle ogni tanto per l'acqua",Un parco come tanti, 3 dicembre 2017,Andrea,3.0,neutral
6045,Oggi ho passato 3 ore in visita al museo. E'stata un' ottima scelta. Vale il prezzo del biglietto. Insufficiente l'illuminazione di alcuni dipinti e lo spostamento fra le sale non è  agevole e si corre il rischio di perdere alcune sale. ,Visita culturale , 18 febbraio 2018,Dario G,3.0,neutral
1546,"Molto carino e iconico. Tuttavia ci aspettavamo qualcosa di gigantesco, mentre invece è solo un grande parco urbano....anche se è circondato da un panorama stupefacente",Bello il foliage di novembre, 15 febbraio 2017,Bufalo1,3.0,neutral
19322,"A causa di un dolore al piede non abbiamo potuto girarla molto ma da quello che ho visto sembrava un bel parco anche se inferiore a quelli londinesi, tranne che per la grandezza, spero un giorno di tornarci per vederlo meglio. ",Peccato, 20 agosto 2018,Dario B,3.0,neutral
16408,"Bellissimo senza dubbio, ma questa volta sono rimasta molto delusa dalla sua gestione!!!Orribile il mega schermo posto su un lato che proietta pubblicità … è pur sempre un luogo di culto!!!In secondo luogo, avendolo già visitato più volte, tetto compreso, volevo entrare solo per una preghiera … ed invece no … unica possibilità: pagare il biglietto e qualche ora di fila!!! Ho rinunciato … Che dire poi del cafone con la divisa dietro le transenne che non faceva nulla tranne che passeggiare guardando per aria con le braccia incrociate dietro … una caricatura da film di guerra … non uno sguardo ai turisti e all’ambiente circostante … si è rifiutato di darmi un’informazione dicendo che “non era un suo compito!”Che degrado sociale!!!!",Pessima gestione dello splendido simbolo di Milano, 3 gennaio 2023,GIUSI N,1.0,negative
5952,"c'è veramente troppo all'interno del museo che risulta molto confusionario e difficile da girare, tantissimi quadri tutti assieme fanno perdere di vista quelli più interessanti, forse meglio la parte con le statue perchè meno piena di gente, poca coda per entrare per fortuna, vale una visita solo per il nome che porta...",forse troppo, 22 ottobre 2019,onka79,3.0,neutral
15251,"Non rimane molto del muro di Berlino nella parte ovest. Purtroppo i vandali hanno costretto a coprire anche quel poco, che comunque risulta avulso dal posto in cui sorge, perdendo molto del suo significato. Molto più interessante la parte che rimane a est, in prossimità dei Muehlenstrasse.",Una testimonianza importante ma fuori contesto, 13 marzo 2017,LupoAlbert0,3.0,neutral
13278,"La cosa più bella il luogo, la peggiore è che è un agglomerato di ristoranti, ini, bar, bistrot. Della Milano dei Navigli è rimasta l'acqua e la rinascente Darsena sperando che non diventi anche Lei un conglomerato di ristoranti.",Indubbiamente affascinante per il primo impatto, 26 agosto 2017,Fulvio G,2.0,negative
13416,"Merita una visita, un labirinto di stele di differenti altezze, molto suggestivo sia da vedersi che percorrerlo al suo interno.Molto vicino al parlamento ed alla porta di Brandeburgo.",Luogo suggestivo, 29 aprile 2019,Caspercbo,3.0,neutral
16811,"Non mi sono nemmeno potuta godere la (bellissima) cattedrale, perché ai controlli non volevano far entrare il mio ragazzo, nonostante avessimo già comprato i biglietti. Il motivo: aveva un cappellino dell'Inter!!!!!Per qualche misterioso motivo quel giorno era vietato portarlo all'interno, anche se ben nascosto dentro lo zaino. È stato decisamente assurdo, e soprattutto sono stati molto maleducati, senza nemmeno darci una reale motivazione. Per fortuna il ragazzo all'entrata si è offerto di guardare il cappellino mentre eravamo dentro il duomo.",Cacciati per colpa di un cappellino dell'Inter, 24 maggio 2021,Aurora B,1.0,negative
10514,"Bella, grande, con un sacco di dettagli.che a prima vista possono sfuggire.Interessante la sua storia durante il muro, quando era rimasta intatta, come uno dei varchi per passare tra due Berlino.E poi... è un po' il simbolo della città, non si puó non visitare!",Imponente, 8 agosto 2019,sabina,5.0,positive
4479,"Forse mi aspettavo qualche cosa in più,di certo l'edificio è maestoso ma nulla di 'impressionante'.Comunque è una cosa da andare a vedere se si vuole avere un'idea generale della Berlino 'potente'",insomma, 22 novembre 2019,ale,3.0,neutral
17540,Ma dov'è finita la movida italiana? In realtà non è mai esistita. Me ne vado in Grecia perché qua ci si annoia e basta. Ci sono solo locali da nonni senza musica.,Noia, 30 dicembre 2017,Silvia O,1.0,negative
1032,Non esiste una politica di decoro urbano. I muri pieni di scritte di teppisti e imbrattatori che operano indisturbatiFrancamente non gliela darei vinta e penserei ad un sodalizio da cittadini e Comune per cancellare in tempo reale cio' che rende cosi' deprimente e squallida la visione di un distretto che potrebbe essere bellissimoCon il Naviglio in secca spuntano rifiuti di ogni genere che non vengono rimossi se non dopo immemore tempoMolto da fare ancora,Purtroppo ancora molto da fare, 28 marzo 2016,Guido M,2.0,negative
8581,Visitato sia a piedi che in bici (affittate da bike rentals sulla 58). A piedi si vedono più cose perché alcuni percorsi non sono accessibili in bici.Con la bici in un'ora e mezza si gira completamente tutto facendo qualche sosta per fare foto,Da passarci tutto il giorno, 10 agosto 2017,flavioti,5.0,positive
11035,"non ho mai capito i fans dei navigli... sarà x la movida notturna ? boh !?ricco esempio della bruttezza generale di Milano.freddi, brutti, decadenti. Brutte case (fuori, dentro saranno arredate impeccabilmente conoscendo la mentalità del milanese ricco) che si affacciano su un canalacci senza poesia.per nn parlare delle invasioni notturne x la movida o gli inutili e squallidi mercatini",squallida decadenza, 19 dicembre 2014,Evilone75,1.0,negative
14523,"Un posto bellissimo, un.parco incredibile. Ci siamo stati in un soleggiato lunedì di fine settembre. Atmosfera rilassante, pieno di persone che si godevano gli ultimi scampoli di giornata. Che invidia per questo newyorkesi...",Che invidia questi Newyorkesi.., 26 settembre 2016,teibaal,5.0,positive
2009,"Purtroppo, essendo ignoranti per quanto riguarda l’arte, ci siamo limitate a girare a zonzo per il museo.Per il biglietto abbiamo atteso sotto la pioggia più di un’ora. Per gli studenti l’ingresso è gratuito. ",Gratuito per studenti , 11 marzo 2018,Cioca San,3.0,neutral
17414,"Un imbroglio e un furto!!!Un imbroglio, un furto e una presa in giro. Ho acquistato i biglietti pass A per il duomo e le terrazze di Milano, mi sono presentata all’entrata puntuale al mio orario e causa afflusso eccessivo di persone hanno chiuso le entrate. Dopo aver acquistato i biglietti ho telefonato al call center dove un’operatrice incompetente mi ha garantito di aver acquistato il salta coda e invece erano biglietti normali e non è stato neanche possibile acquistare un upgrade per il fast track. I biglietti su MUSEMENT inoltre costano il doppio che sul sito diretto del duomo. UNA RAPINA! non siamo potuti entrare e non verremo rimborsati! Siamo venuti apposta da un’altra città.",MUSEMENT UN IMBROGLIO!!!, 5 novembre 2019,chiarella23,1.0,negative
13592,E' vero che non perderselo sarebbe quasi un reato ma consiglio vivamente una guida in lingua italiana. Visitate la Maja Nuda e Vestita.,Accozzaglia di opere d'arte senza un percorso., 28 maggio 2019,mimmo1437,2.0,negative
1046,"Il Duomo molto bello, molto meno l'accoglienza. Abbiamo prenotato online, come consigliato vivamente, per le 10 (orari indicati nella prenotazione). Dopo neanche 15' dall'ingresso ci ""cacciano via"" dalla zona altare perché ci sta il cardinale. Io discuto con l'addetto al controllo perché non avrebbero dovuto venderci i biglietti per un orario che nn ci permetteva di visitare una parte così importante del Duomo. Lui si è espresso in maniera aggressiva verso di noi,  per niente consona al luogo e al suo ruolo.Pessima esperienza.",Pessima esperienza, 18 dicembre 2021,Sightsee530492,2.0,negative
2516,"Se siete a corto di tempo, saltare questo posto. Non c'è molto da vedere. Le gite sul traghetto partono a 14 . 30 Nei giorni lavorativi e al mattino weakends (agli inizi del canal grande) . Il traghetto passa ogni ora. Prendete le vostre bevande con voi. Bel modo di avere un'ora di riposo. Tuttavia, molto poco da vedere.",Non è un grande canale veneziano, 25 novembre 2014,irina t,2.0,negative
14717,"Struttura  molto interessante , del parlamento vero e proprio rimasta solo la facciata  , ricostruita una struttura in acciaio e vetro con una cupola dalla quale si ammira tutta la città a 360° , bella ma alla fine rimane nulla del parlamento originale ",BELLO, 10 maggio 2019,antonio s,3.0,neutral
5335,chiesa poco pubblicizzata in corso magenta. l'esterno non rende merito a quello che c'e' internamente. entrata gratuita. all'interno ci sono dei volontari molto gentili che spiegano i vari affreschi.da vedere assolutamente,piccolo gioiello, 16 dicembre 2015,yapo2003,5.0,positive
14283,"Che dire... i navigli fanno parte dell'essenza di MilanoCaratteristici gli edifici ai lati dei canali, che ricordano parecchio VeneziaConsiglio inoltre di visitare la ""mostra"" milano com'era una volta dove potrete entrare in un cortile e respirare l'aria di Milano anni 50-70, e dove diversi artigiani realizzano piccole opere d'arte... tutto questo a pochi metri dal battello, con il quale potrete girare porta ticinese, naviglio grande ecc",Cartolina da Milano, 22 ottobre 2015,claudiodcr92 .,3.0,neutral
7626,Ormai sta diventando meta di molte serate! Sta secondo me rubando il pubblico di corso como che ormai sta diventando sempre meno frequentato! Se ci fosse qualche discoteca sarebbe il top! Ci sono comunque dei bei locali,Bello, 7 novembre 2016,Greta593,3.0,neutral
16155,"Mi aspettavo di meglio da questo posto. Oltre una lunga fila di bar e locali non c'è molto da vedere. Non vi è pulizia, ne un'atmosfera piacevole. ",Mi aspettavo di meglio, 15 luglio 2019,cocc123,2.0,negative
9840,"Merita visita con passeggiata . Si alternano murales di vari artisti tutti con significati e richiami alla divisione tra le due Germanie , all'attualità , alla politica ,alla vita . Bello",Museo a cielo aperto, 2 aprile 2019,walurbani,4.0,positive
15276,"Imbarazzante , scarso e il controsenso e’ che e’ L unico luogo dove ti obbligano a usare la mascherina! Dopo tutto quello che e’ successo sono in grado di farti odiare il loro sistema anche nel 2022. Chi nasce tondo non può morire quadrato!",Imbarazzante controsenso, 5 settembre 2022,Carlotta Z,1.0,negative
